Years	 Months 	Days	Ahlan	Atchakpa	Atcherigbe	Beterou	Bonou	Dome	Kaboua
1949	4	13	NA	NA	NA	NA	27.96999931	NA	NA
1949	4	14	NA	NA	NA	NA	27.62000084	NA	NA
1949	4	15	NA	NA	NA	NA	27.5	NA	NA
1949	4	16	NA	NA	NA	NA	27.04000092	NA	NA
1949	4	17	NA	NA	NA	NA	26.29000092	NA	NA
1949	4	18	NA	NA	NA	NA	26.17000008	NA	NA
1949	4	19	NA	NA	NA	NA	26.11000061	NA	NA
1949	4	20	NA	NA	NA	NA	25.76000023	NA	NA
1949	4	21	NA	NA	NA	NA	25.64999962	NA	NA
1949	4	22	NA	NA	NA	NA	25.39999962	NA	NA
1949	4	23	NA	NA	NA	NA	25.70999908	NA	NA
1949	4	24	NA	NA	NA	NA	26.22999954	NA	NA
1949	4	25	NA	NA	NA	NA	26.97999954	NA	NA
1949	4	26	NA	NA	NA	NA	27.04000092	NA	NA
1949	4	27	NA	NA	NA	NA	26.69000053	NA	NA
1949	4	28	NA	NA	NA	NA	26.62999916	NA	NA
1949	4	29	NA	NA	NA	NA	26.62999916	NA	NA
1949	4	30	NA	NA	NA	NA	26.62999916	NA	NA
1949	5	1	NA	NA	NA	NA	26.62999916	NA	NA
1949	5	2	NA	NA	NA	NA	26.62999916	NA	NA
1949	5	3	NA	NA	NA	NA	26.62999916	NA	NA
1949	5	4	NA	NA	NA	NA	26.62999916	NA	NA
1949	5	5	NA	NA	NA	NA	26.56999969	NA	NA
1949	5	6	NA	NA	NA	NA	26.75	NA	NA
1949	5	7	NA	NA	NA	NA	29.82999992	NA	NA
1949	5	8	NA	NA	NA	NA	30.40999985	NA	NA
1949	5	9	NA	NA	NA	NA	30.76000023	NA	NA
1949	5	10	NA	NA	NA	NA	30.81999969	NA	NA
1949	5	11	NA	NA	NA	NA	30.87999916	NA	NA
1949	5	12	NA	NA	NA	NA	31.21999931	NA	NA
1949	5	13	NA	NA	NA	NA	31.34000015	NA	NA
1949	5	14	NA	NA	NA	NA	31.68000031	NA	NA
1949	5	15	NA	NA	NA	NA	31.73999977	NA	NA
1949	5	16	NA	NA	NA	NA	31.73999977	NA	NA
1949	5	17	NA	NA	NA	NA	31.79999924	NA	NA
1949	5	18	NA	NA	NA	NA	32.15000153	NA	NA
1949	5	19	NA	NA	NA	NA	32.15000153	NA	NA
1949	5	20	NA	NA	NA	NA	31.62000084	NA	NA
1949	5	21	NA	NA	NA	NA	30.52000046	NA	NA
1949	5	22	NA	NA	NA	NA	30.05999947	NA	NA
1949	5	23	NA	NA	NA	NA	28.31999969	NA	NA
1949	5	24	NA	NA	NA	NA	28.20000076	NA	NA
1949	5	25	NA	NA	NA	NA	29.30999947	NA	NA
1949	5	26	NA	NA	NA	NA	29.88999939	NA	NA
1949	5	27	NA	NA	NA	NA	30.29000092	NA	NA
1949	5	28	NA	NA	NA	NA	30.35000038	NA	NA
1949	5	29	NA	NA	NA	NA	30.40999985	NA	NA
1949	5	30	NA	NA	NA	NA	30.76000023	NA	NA
1949	5	31	NA	NA	NA	NA	30.12999916	NA	NA
1949	6	1	NA	NA	NA	NA	25.98999977	NA	NA
1949	6	2	NA	NA	NA	NA	25.29999924	NA	NA
1949	6	3	NA	NA	NA	NA	25.29999924	NA	NA
1949	6	4	NA	NA	NA	NA	25.29999924	NA	NA
1949	6	5	NA	NA	NA	NA	25.93000031	NA	NA
1949	6	6	NA	NA	NA	NA	29.13999939	NA	NA
1949	6	7	NA	NA	NA	NA	26.28000069	NA	NA
1949	6	8	NA	NA	NA	NA	25.98999977	NA	NA
1949	6	9	NA	NA	NA	NA	27.73999977	NA	NA
1949	6	10	NA	NA	NA	NA	28.03000069	NA	NA
1949	6	11	NA	NA	NA	NA	28.03000069	NA	NA
1949	6	12	NA	NA	NA	NA	28.03000069	NA	NA
1949	6	13	NA	NA	NA	NA	28.14999962	NA	NA
1949	6	14	NA	NA	NA	NA	28.84000015	NA	NA
1949	6	15	NA	NA	NA	NA	29.01000023	NA	NA
1949	6	16	NA	NA	NA	NA	29.36000061	NA	NA
1949	6	17	NA	NA	NA	NA	29.36000061	NA	NA
1949	6	18	NA	NA	NA	NA	28.88999939	NA	NA
1949	6	19	NA	NA	NA	NA	28.14999962	NA	NA
1949	6	20	NA	NA	NA	NA	28.03000069	NA	NA
1949	6	21	NA	NA	NA	NA	28.03000069	NA	NA
1949	6	22	NA	NA	NA	NA	28.14999962	NA	NA
1949	6	23	NA	NA	NA	NA	28.88999939	NA	NA
1949	6	24	NA	NA	NA	NA	29.64999962	NA	NA
1949	6	25	NA	NA	NA	NA	31.51000023	NA	NA
1949	6	26	NA	NA	NA	NA	32.15000153	NA	NA
1949	6	27	NA	NA	NA	NA	32.27000046	NA	NA
1949	6	28	NA	NA	NA	NA	32.61000061	NA	NA
1949	6	29	NA	NA	NA	NA	32.90000153	NA	NA
1949	6	30	NA	NA	NA	NA	34.75999832	NA	NA
1949	7	1	NA	NA	NA	NA	37.20999908	NA	NA
1949	7	2	NA	NA	NA	NA	37.33000183	NA	NA
1949	7	3	NA	NA	NA	NA	37.33000183	NA	NA
1949	7	4	NA	NA	NA	NA	38.49000168	NA	NA
1949	7	5	NA	NA	NA	NA	42.13999939	NA	NA
1949	7	6	NA	NA	NA	NA	47.02000046	NA	NA
1949	7	7	NA	NA	NA	NA	49.75	NA	NA
1949	7	8	NA	NA	NA	NA	53.83000183	NA	NA
1949	7	9	NA	NA	NA	NA	60.65999985	NA	NA
1949	7	10	NA	NA	NA	NA	66.33000183	NA	NA
1949	7	11	NA	NA	NA	NA	69.59999847	NA	NA
1949	7	12	NA	NA	NA	NA	73.08000183	NA	NA
1949	7	13	NA	NA	NA	NA	82.52999878	NA	NA
1949	7	14	NA	NA	NA	NA	132	NA	NA
1949	7	15	NA	NA	NA	NA	140.1999969	NA	NA
1949	7	16	NA	NA	NA	NA	153	NA	NA
1949	7	17	NA	NA	NA	NA	153.5	NA	NA
1949	7	18	NA	NA	NA	NA	155.6999969	NA	NA
1949	7	19	NA	NA	NA	NA	151.6999969	NA	NA
1949	7	20	NA	NA	NA	NA	174.6999969	NA	NA
1949	7	21	NA	NA	NA	NA	237.1999969	NA	NA
1949	7	22	NA	NA	NA	NA	247.1000061	NA	NA
1949	7	23	NA	NA	NA	NA	227.3999939	NA	NA
1949	7	24	NA	NA	NA	NA	196.8999939	NA	NA
1949	7	25	NA	NA	NA	NA	239.6999969	NA	NA
1949	7	26	NA	NA	NA	NA	252.1999969	NA	NA
1949	7	27	NA	NA	NA	NA	315.3999939	NA	NA
1949	7	28	NA	NA	NA	NA	362.1000061	NA	NA
1949	7	29	NA	NA	NA	NA	369.3999939	NA	NA
1949	7	30	NA	NA	NA	NA	373.2000122	NA	NA
1949	7	31	NA	NA	NA	NA	395.2000122	NA	NA
1949	8	1	NA	NA	NA	NA	488.3999939	NA	NA
1949	8	2	NA	NA	NA	NA	540.7999878	NA	NA
1949	8	3	NA	NA	NA	NA	547	NA	NA
1949	8	4	NA	NA	NA	NA	555.4000244	NA	NA
1949	8	5	NA	NA	NA	NA	555.0999756	NA	NA
1949	8	6	NA	NA	NA	NA	550.5999756	NA	NA
1949	8	7	NA	NA	NA	NA	551.5	NA	NA
1949	8	8	NA	NA	NA	NA	556	NA	NA
1949	8	9	NA	NA	NA	NA	562.7999878	NA	NA
1949	8	10	NA	NA	NA	NA	608.9000244	NA	NA
1949	8	11	NA	NA	NA	NA	661.4000244	NA	NA
1949	8	12	NA	NA	NA	NA	720.0999756	NA	NA
1949	8	13	NA	NA	NA	NA	733.4000244	NA	NA
1949	8	14	NA	NA	NA	NA	751.5999756	NA	NA
1949	8	15	NA	NA	NA	NA	788.0999756	NA	NA
1949	8	16	NA	NA	NA	NA	799.5	NA	NA
1949	8	17	NA	NA	NA	NA	830.5999756	NA	NA
1949	8	18	NA	NA	NA	NA	870.5999756	NA	NA
1949	8	19	NA	NA	NA	NA	909.4000244	NA	NA
1949	8	20	NA	NA	NA	NA	919.9000244	NA	NA
1949	8	21	NA	NA	NA	NA	922.0999756	NA	NA
1949	8	22	NA	NA	NA	NA	915	NA	NA
1949	8	23	NA	NA	NA	NA	915	NA	NA
1949	8	24	NA	NA	NA	NA	915.9000244	NA	NA
1949	8	25	NA	NA	NA	NA	930.9000244	NA	NA
1949	8	26	NA	NA	NA	NA	958.0999756	NA	NA
1949	8	27	NA	NA	NA	NA	963.5999756	NA	NA
1949	8	28	NA	NA	NA	NA	974.4000244	NA	NA
1949	8	29	NA	NA	NA	NA	976.9000244	NA	NA
1949	8	30	NA	NA	NA	NA	988.0999756	NA	NA
1949	8	31	NA	NA	NA	NA	987.5	NA	NA
1949	9	1	NA	NA	NA	NA	972.2000122	NA	NA
1949	9	2	NA	NA	NA	NA	958.5	NA	NA
1949	9	3	NA	NA	NA	NA	948.2000122	NA	NA
1949	9	4	NA	NA	NA	NA	945.2000122	NA	NA
1949	9	5	NA	NA	NA	NA	945	NA	NA
1949	9	6	NA	NA	NA	NA	945	NA	NA
1949	9	7	NA	NA	NA	NA	946.7000122	NA	NA
1949	9	8	NA	NA	NA	NA	952.5	NA	NA
1949	9	9	NA	NA	NA	NA	958.7000122	NA	NA
1949	9	10	NA	NA	NA	NA	969.5999756	NA	NA
1949	9	11	NA	NA	NA	NA	992.0999756	NA	NA
1949	9	12	NA	NA	NA	NA	1025	NA	NA
1949	9	13	NA	NA	NA	NA	1045	NA	NA
1949	9	14	NA	NA	NA	NA	1053	NA	NA
1949	9	15	NA	NA	NA	NA	1059	NA	NA
1949	9	16	NA	NA	NA	NA	1059	NA	NA
1949	9	17	NA	NA	NA	NA	1056	NA	NA
1949	9	18	NA	NA	NA	NA	1050	NA	NA
1949	9	19	NA	NA	NA	NA	1044	NA	NA
1949	9	20	NA	NA	NA	NA	1041	NA	NA
1949	9	21	NA	NA	NA	NA	1036	NA	NA
1949	9	22	NA	NA	NA	NA	1036	NA	NA
1949	9	23	NA	NA	NA	NA	1029	NA	NA
1949	9	24	NA	NA	NA	NA	1023	NA	NA
1949	9	25	NA	NA	NA	NA	1020	NA	NA
1949	9	26	NA	NA	NA	NA	1020	NA	NA
1949	9	27	NA	NA	NA	NA	1020	NA	NA
1949	9	28	NA	NA	NA	NA	1018	NA	NA
1949	9	29	NA	NA	NA	NA	1021	NA	NA
1949	9	30	NA	NA	NA	NA	1029	NA	NA
1949	10	1	NA	NA	NA	NA	1038	NA	NA
1949	10	2	NA	NA	NA	NA	1044	NA	NA
1949	10	3	NA	NA	NA	NA	1053	NA	NA
1949	10	4	NA	NA	NA	NA	1061	NA	NA
1949	10	5	NA	NA	NA	NA	1065	NA	NA
1949	10	6	NA	NA	NA	NA	1065	NA	NA
1949	10	7	NA	NA	NA	NA	1068	NA	NA
1949	10	8	NA	NA	NA	NA	1073	NA	NA
1949	10	9	NA	NA	NA	NA	1074	NA	NA
1949	10	10	NA	NA	NA	NA	1077	NA	NA
1949	10	11	NA	NA	NA	NA	1077	NA	NA
1949	10	12	NA	NA	NA	NA	1076	NA	NA
1949	10	13	NA	NA	NA	NA	1071	NA	NA
1949	10	14	NA	NA	NA	NA	1066	NA	NA
1949	10	15	NA	NA	NA	NA	1064	NA	NA
1949	10	16	NA	NA	NA	NA	1059	NA	NA
1949	10	17	NA	NA	NA	NA	1051	NA	NA
1949	10	18	NA	NA	NA	NA	1045	NA	NA
1949	10	19	NA	NA	NA	NA	1034	NA	NA
1949	10	20	NA	NA	NA	NA	1021	NA	NA
1949	10	21	NA	NA	NA	NA	1008	NA	NA
1949	10	22	NA	NA	NA	NA	994.0999756	NA	NA
1949	10	23	NA	NA	NA	NA	972.2000122	NA	NA
1949	10	24	NA	NA	NA	NA	949.5	NA	NA
1949	10	25	NA	NA	NA	NA	925.0999756	NA	NA
1949	10	26	NA	NA	NA	NA	896.7999878	NA	NA
1949	10	27	NA	NA	NA	NA	867.5999756	NA	NA
1949	10	28	NA	NA	NA	NA	838.5	NA	NA
1949	10	29	NA	NA	NA	NA	817.7000122	NA	NA
1949	10	30	NA	NA	NA	NA	805.2999878	NA	NA
1949	10	31	NA	NA	NA	NA	786.7999878	NA	NA
1949	11	1	NA	NA	NA	NA	772.5	NA	NA
1949	11	2	NA	NA	NA	NA	747.7999878	NA	NA
1949	11	3	NA	NA	NA	NA	715.5999756	NA	NA
1949	11	4	NA	NA	NA	NA	673.5	NA	NA
1949	11	5	NA	NA	NA	NA	618.4000244	NA	NA
1949	11	6	NA	NA	NA	NA	577.5	NA	NA
1949	11	7	NA	NA	NA	NA	534.2999878	NA	NA
1949	11	8	NA	NA	NA	NA	492.2999878	NA	NA
1949	11	9	NA	NA	NA	NA	454.8999939	NA	NA
1949	11	10	NA	NA	NA	NA	422.7000122	NA	NA
1949	11	11	NA	NA	NA	NA	391.1000061	NA	NA
1949	11	12	NA	NA	NA	NA	355.6000061	NA	NA
1949	11	13	NA	NA	NA	NA	322.2000122	NA	NA
1949	11	14	NA	NA	NA	NA	289.7000122	NA	NA
1949	11	15	NA	NA	NA	NA	257	NA	NA
1949	11	16	NA	NA	NA	NA	236.8999939	NA	NA
1949	11	17	NA	NA	NA	NA	215.6999969	NA	NA
1949	11	18	NA	NA	NA	NA	194.6000061	NA	NA
1949	11	19	NA	NA	NA	NA	181.3999939	NA	NA
1949	11	20	NA	NA	NA	NA	167.6999969	NA	NA
1949	11	21	NA	NA	NA	NA	156	NA	NA
1949	11	22	NA	NA	NA	NA	145.6000061	NA	NA
1949	11	23	NA	NA	NA	NA	135.8999939	NA	NA
1949	11	24	NA	NA	NA	NA	127.0999985	NA	NA
1949	11	25	NA	NA	NA	NA	121.3000031	NA	NA
1949	11	26	NA	NA	NA	NA	117.4000015	NA	NA
1949	11	27	NA	NA	NA	NA	111.0999985	NA	NA
1949	11	28	NA	NA	NA	NA	105.1999969	NA	NA
1949	11	29	NA	NA	NA	NA	99.27999878	NA	NA
1949	11	30	NA	NA	NA	NA	93.62000275	NA	NA
1949	12	1	NA	NA	NA	NA	88.95999908	NA	NA
1949	12	2	NA	NA	NA	NA	84.69999695	NA	NA
1949	12	3	NA	NA	NA	NA	80.47000122	NA	NA
1949	12	4	NA	NA	NA	NA	76.48999786	NA	NA
1949	12	5	NA	NA	NA	NA	72.87999725	NA	NA
1949	12	6	NA	NA	NA	NA	69.59999847	NA	NA
1949	12	7	NA	NA	NA	NA	66.68000031	NA	NA
1949	12	8	NA	NA	NA	NA	64.47000122	NA	NA
1949	12	9	NA	NA	NA	NA	62	NA	NA
1949	12	10	NA	NA	NA	NA	59.52000046	NA	NA
1949	12	11	NA	NA	NA	NA	57.09999847	NA	NA
1949	12	12	NA	NA	NA	NA	54.68000031	NA	NA
1949	12	13	NA	NA	NA	NA	52.75	NA	NA
1949	12	14	NA	NA	NA	NA	51.11000061	NA	NA
1949	12	15	NA	NA	NA	NA	49.20999908	NA	NA
1949	12	16	NA	NA	NA	NA	47.31999969	NA	NA
1949	12	17	NA	NA	NA	NA	45.97999954	NA	NA
1949	12	18	NA	NA	NA	NA	44.79000092	NA	NA
1949	12	19	NA	NA	NA	NA	43.43999863	NA	NA
1949	12	20	NA	NA	NA	NA	42.38000107	NA	NA
1949	12	21	NA	NA	NA	NA	41.04000092	NA	NA
1949	12	22	NA	NA	NA	NA	39.65000153	NA	NA
1949	12	23	NA	NA	NA	NA	38.25999832	NA	NA
1949	12	24	NA	NA	NA	NA	36.91999817	NA	NA
1949	12	25	NA	NA	NA	NA	35.93000031	NA	NA
1949	12	26	NA	NA	NA	NA	35	NA	NA
1949	12	27	NA	NA	NA	NA	34.00999832	NA	NA
1949	12	28	NA	NA	NA	NA	32.66999817	NA	NA
1949	12	29	NA	NA	NA	NA	31.34000015	NA	NA
1949	12	30	NA	NA	NA	NA	30.35000038	NA	NA
1949	12	31	NA	NA	NA	NA	29.54000092	NA	NA
1950	1	1	NA	NA	NA	NA	28.43000031	NA	NA
1950	1	2	NA	NA	NA	NA	26.25	NA	NA
1950	1	3	NA	NA	NA	NA	24.51000023	NA	NA
1950	1	4	NA	NA	NA	NA	23	NA	NA
1950	1	5	NA	NA	NA	NA	22.10000038	NA	NA
1950	1	6	NA	NA	NA	NA	21.29999924	NA	NA
1950	1	7	NA	NA	NA	NA	20.54999924	NA	NA
1950	1	8	NA	NA	NA	NA	20.10000038	NA	NA
1950	1	9	NA	NA	NA	NA	19.64999962	NA	NA
1950	1	10	NA	NA	NA	NA	18.80999947	NA	NA
1950	1	11	NA	NA	NA	NA	17.5	NA	NA
1950	1	12	NA	NA	NA	NA	17	NA	NA
1950	1	13	NA	NA	NA	NA	16.64999962	NA	NA
1950	1	14	NA	NA	NA	NA	16.34000015	NA	NA
1950	1	15	NA	NA	NA	NA	16.17000008	NA	NA
1950	1	16	NA	NA	NA	NA	15.38000011	NA	NA
1950	1	17	NA	NA	NA	NA	15.21000004	NA	NA
1950	1	18	NA	NA	NA	NA	14.89999962	NA	NA
1950	1	19	NA	NA	NA	NA	14.59000015	NA	NA
1950	1	20	NA	NA	NA	NA	14.46000004	NA	NA
1950	1	21	NA	NA	NA	NA	13.89000034	NA	NA
1950	1	22	NA	NA	NA	NA	13.5	NA	NA
1950	1	23	NA	NA	NA	NA	13.10999966	NA	NA
1950	1	24	NA	NA	NA	NA	12.53999996	NA	NA
1950	1	25	NA	NA	NA	NA	12.44999981	NA	NA
1950	1	26	NA	NA	NA	NA	12.40999985	NA	NA
1950	1	27	NA	NA	NA	NA	12.14000034	NA	NA
1950	1	28	NA	NA	NA	NA	12.06000042	NA	NA
1950	1	29	NA	NA	NA	NA	11.78999996	NA	NA
1950	1	30	NA	NA	NA	NA	11.75	NA	NA
1950	1	31	NA	NA	NA	NA	11.75	NA	NA
1950	2	1	NA	NA	NA	NA	11.75	NA	NA
1950	2	2	NA	NA	NA	NA	11.75	NA	NA
1950	2	3	NA	NA	NA	NA	11.71000004	NA	NA
1950	2	4	NA	NA	NA	NA	11.43999958	NA	NA
1950	2	5	NA	NA	NA	NA	11.31000042	NA	NA
1950	2	6	NA	NA	NA	NA	10.78999996	NA	NA
1950	2	7	NA	NA	NA	NA	10.65999985	NA	NA
1950	2	8	NA	NA	NA	NA	10.35999966	NA	NA
1950	2	9	NA	NA	NA	NA	10.02999973	NA	NA
1950	2	10	NA	NA	NA	NA	9.68999958	NA	NA
1950	2	11	NA	NA	NA	NA	9.352999687	NA	NA
1950	2	12	NA	NA	NA	NA	9.059000015	NA	NA
1950	2	13	NA	NA	NA	NA	9.017000198	NA	NA
1950	2	14	NA	NA	NA	NA	9.059000015	NA	NA
1950	2	15	NA	NA	NA	NA	9.31099987	NA	NA
1950	2	16	NA	NA	NA	NA	9.352999687	NA	NA
1950	2	17	NA	NA	NA	NA	9.31099987	NA	NA
1950	2	18	NA	NA	NA	NA	9.059000015	NA	NA
1950	2	19	NA	NA	NA	NA	8.975000381	NA	NA
1950	2	20	NA	NA	NA	NA	8.722000122	NA	NA
1950	2	21	NA	NA	NA	NA	8.680000305	NA	NA
1950	2	22	NA	NA	NA	NA	8.722000122	NA	NA
1950	2	23	NA	NA	NA	NA	9.017000198	NA	NA
1950	2	24	NA	NA	NA	NA	9.352999687	NA	NA
1950	2	25	NA	NA	NA	NA	9.605999947	NA	NA
1950	2	26	NA	NA	NA	NA	9.395000458	NA	NA
1950	2	27	NA	NA	NA	NA	9.31099987	NA	NA
1950	2	28	NA	NA	NA	NA	9.017000198	NA	NA
1950	3	1	NA	NA	NA	NA	8.86950016	NA	NA
1950	3	2	NA	NA	NA	NA	8.642999649	NA	NA
1950	3	3	NA	NA	NA	NA	8.423999786	NA	NA
1950	3	4	NA	NA	NA	NA	8.387000084	NA	NA
1950	3	5	NA	NA	NA	NA	8.387000084	NA	NA
1950	3	6	NA	NA	NA	NA	8.387000084	NA	NA
1950	3	7	NA	NA	NA	NA	8.350000381	NA	NA
1950	3	8	NA	NA	NA	NA	8.130000114	NA	NA
1950	3	9	NA	NA	NA	NA	8.093000412	NA	NA
1950	3	10	NA	NA	NA	NA	8.130000114	NA	NA
1950	3	11	NA	NA	NA	NA	8.350000381	NA	NA
1950	3	12	NA	NA	NA	NA	8.350000381	NA	NA
1950	3	13	NA	NA	NA	NA	8.130000114	NA	NA
1950	3	14	NA	NA	NA	NA	8.055999756	NA	NA
1950	3	15	NA	NA	NA	NA	7.836999893	NA	NA
1950	3	16	NA	NA	NA	NA	7.763000011	NA	NA
1950	3	17	NA	NA	NA	NA	7.544000149	NA	NA
1950	3	18	NA	NA	NA	NA	7.506999969	NA	NA
1950	3	19	NA	NA	NA	NA	7.46999979	NA	NA
1950	3	20	NA	NA	NA	NA	7.25	NA	NA
1950	3	21	NA	NA	NA	NA	7.212999821	NA	NA
1950	3	22	NA	NA	NA	NA	7.212999821	NA	NA
1950	3	23	NA	NA	NA	NA	7.360000134	NA	NA
1950	3	24	NA	NA	NA	NA	8.239999771	NA	NA
1950	3	25	NA	NA	NA	NA	8.277000427	NA	NA
1950	3	26	NA	NA	NA	NA	7.617000103	NA	NA
1950	3	27	NA	NA	NA	NA	7.46999979	NA	NA
1950	3	28	NA	NA	NA	NA	7.212999821	NA	NA
1950	3	29	NA	NA	NA	NA	6.956999779	NA	NA
1950	3	30	NA	NA	NA	NA	6.993000031	NA	NA
1950	3	31	NA	NA	NA	NA	7.789999962	NA	NA
1950	4	1	NA	NA	NA	NA	10.31000042	NA	NA
1950	4	2	NA	NA	NA	NA	12.76000023	NA	NA
1950	4	3	NA	NA	NA	NA	14.93999958	NA	NA
1950	4	4	NA	NA	NA	NA	17.38999939	NA	NA
1950	4	5	NA	NA	NA	NA	20.11000061	NA	NA
1950	4	6	NA	NA	NA	NA	22.89999962	NA	NA
1950	4	7	NA	NA	NA	NA	25.87000084	NA	NA
1950	4	8	NA	NA	NA	NA	29.88999939	NA	NA
1950	4	9	NA	NA	NA	NA	34.06999969	NA	NA
1950	4	10	NA	NA	NA	NA	38.25999832	NA	NA
1950	4	11	NA	NA	NA	NA	42.22000122	NA	NA
1950	4	12	NA	NA	NA	NA	44.74000168	NA	NA
1950	4	13	NA	NA	NA	NA	46.68000031	NA	NA
1950	4	14	NA	NA	NA	NA	49.61000061	NA	NA
1950	4	15	NA	NA	NA	NA	51.86000061	NA	NA
1950	4	16	NA	NA	NA	NA	53.36000061	NA	NA
1950	4	17	NA	NA	NA	NA	53.63000107	NA	NA
1950	4	18	NA	NA	NA	NA	54.04000092	NA	NA
1950	4	19	NA	NA	NA	NA	54.11000061	NA	NA
1950	4	20	NA	NA	NA	NA	54.31000137	NA	NA
1950	4	21	NA	NA	NA	NA	56.49000168	NA	NA
1950	4	22	NA	NA	NA	NA	62.47999954	NA	NA
1950	4	23	NA	NA	NA	NA	63.77000046	NA	NA
1950	4	24	NA	NA	NA	NA	63.36999893	NA	NA
1950	4	25	NA	NA	NA	NA	62.88999939	NA	NA
1950	4	26	NA	NA	NA	NA	62.81999969	NA	NA
1950	4	27	NA	NA	NA	NA	62.81999969	NA	NA
1950	4	28	NA	NA	NA	NA	62.75	NA	NA
1950	4	29	NA	NA	NA	NA	62.27999878	NA	NA
1950	4	30	NA	NA	NA	NA	61.79999924	NA	NA
1950	5	1	NA	NA	NA	NA	61.45999908	NA	NA
1950	5	2	NA	NA	NA	NA	59.75	NA	NA
1950	5	3	NA	NA	NA	NA	58.74000168	NA	NA
1950	5	4	NA	NA	NA	NA	56.34999847	NA	NA
1950	5	5	NA	NA	NA	NA	54.31000137	NA	NA
1950	5	6	NA	NA	NA	NA	53.56000137	NA	NA
1950	5	7	NA	NA	NA	NA	53.22000122	NA	NA
1950	5	8	NA	NA	NA	NA	53.77000046	NA	NA
1950	5	9	NA	NA	NA	NA	52.61000061	NA	NA
1950	5	10	NA	NA	NA	NA	51.93000031	NA	NA
1950	5	11	NA	NA	NA	NA	51.38000107	NA	NA
1950	5	12	NA	NA	NA	NA	50.90999985	NA	NA
1950	5	13	NA	NA	NA	NA	50.77000046	NA	NA
1950	5	14	NA	NA	NA	NA	50.22000122	NA	NA
1950	5	15	NA	NA	NA	NA	49.27000046	NA	NA
1950	5	16	NA	NA	NA	NA	48.72999954	NA	NA
1950	5	17	NA	NA	NA	NA	48.79999924	NA	NA
1950	5	18	NA	NA	NA	NA	49.68000031	NA	NA
1950	5	19	NA	NA	NA	NA	50.29000092	NA	NA
1950	5	20	NA	NA	NA	NA	50.77000046	NA	NA
1950	5	21	NA	NA	NA	NA	50.84000015	NA	NA
1950	5	22	NA	NA	NA	NA	50.77000046	NA	NA
1950	5	23	NA	NA	NA	NA	50.15999985	NA	NA
1950	5	24	NA	NA	NA	NA	48.86000061	NA	NA
1950	5	25	NA	NA	NA	NA	48.72999954	NA	NA
1950	5	26	NA	NA	NA	NA	49.13000107	NA	NA
1950	5	27	NA	NA	NA	NA	49.27000046	NA	NA
1950	5	28	NA	NA	NA	NA	49.81999969	NA	NA
1950	5	29	NA	NA	NA	NA	50.70000076	NA	NA
1950	5	30	NA	NA	NA	NA	51.04000092	NA	NA
1950	5	31	NA	NA	NA	NA	52.27000046	NA	NA
1950	6	1	NA	NA	NA	NA	58.56999969	NA	NA
1950	6	2	NA	NA	NA	NA	127.6999969	NA	NA
1950	6	3	NA	NA	NA	NA	149.6000061	NA	NA
1950	6	4	NA	NA	NA	NA	147.6999969	NA	NA
1950	6	5	NA	NA	NA	NA	147.8999939	NA	NA
1950	6	6	NA	NA	NA	NA	153.5	NA	NA
1950	6	7	NA	NA	NA	NA	149.1999969	NA	NA
1950	6	8	NA	NA	NA	NA	136.1000061	NA	NA
1950	6	9	NA	NA	NA	NA	146.8999939	NA	NA
1950	6	10	NA	NA	NA	NA	149.3000031	NA	NA
1950	6	11	NA	NA	NA	NA	158.3000031	NA	NA
1950	6	12	NA	NA	NA	NA	169.3999939	NA	NA
1950	6	13	NA	NA	NA	NA	173.1999969	NA	NA
1950	6	14	NA	NA	NA	NA	181	NA	NA
1950	6	15	NA	NA	NA	NA	194.6999969	NA	NA
1950	6	16	NA	NA	NA	NA	197.1000061	NA	NA
1950	6	17	NA	NA	NA	NA	196.5	NA	NA
1950	6	18	NA	NA	NA	NA	196.5	NA	NA
1950	6	19	NA	NA	NA	NA	194.8999939	NA	NA
1950	6	20	NA	NA	NA	NA	171	NA	NA
1950	6	21	NA	NA	NA	NA	166.3999939	NA	NA
1950	6	22	NA	NA	NA	NA	135.8000031	NA	NA
1950	6	23	NA	NA	NA	NA	139.3000031	NA	NA
1950	6	24	NA	NA	NA	NA	171.1999969	NA	NA
1950	6	25	NA	NA	NA	NA	173.6000061	NA	NA
1950	6	26	NA	NA	NA	NA	158.8000031	NA	NA
1950	6	27	NA	NA	NA	NA	144.3000031	NA	NA
1950	6	28	NA	NA	NA	NA	140.3000031	NA	NA
1950	6	29	NA	NA	NA	NA	154.8999939	NA	NA
1950	6	30	NA	NA	NA	NA	192.6000061	NA	NA
1950	7	1	NA	NA	NA	NA	198.6999969	NA	NA
1950	7	2	NA	NA	NA	NA	202	NA	NA
1950	7	3	NA	NA	NA	NA	206.3999939	NA	NA
1950	7	4	NA	NA	NA	NA	193.5	NA	NA
1950	7	5	NA	NA	NA	NA	174	NA	NA
1950	7	6	NA	NA	NA	NA	159.8999939	NA	NA
1950	7	7	NA	NA	NA	NA	148.3999939	NA	NA
1950	7	8	NA	NA	NA	NA	144.5	NA	NA
1950	7	9	NA	NA	NA	NA	134.6999969	NA	NA
1950	7	10	NA	NA	NA	NA	131.6999969	NA	NA
1950	7	11	NA	NA	NA	NA	129.8000031	NA	NA
1950	7	12	NA	NA	NA	NA	127.0999985	NA	NA
1950	7	13	NA	NA	NA	NA	115.5999985	NA	NA
1950	7	14	NA	NA	NA	NA	111.5	NA	NA
